H0,S3,weight,group_id
761690,5822,0.0,12
780200,5822,0.0,12
780300,5822,0.0,12
780411,5822,0.0,12
780419,5822,0.0,12
780420,5822,0.0,12
780500,5822,0.0,12
780600,5822,0.0,12
790200,5822,0.0,12
790310,5822,0.0,12
790390,5822,0.0,12
790400,5822,0.0,12
790500,5822,0.0,12
790600,5822,0.0,12
790710,5822,0.0,12
790790,5822,0.0,12
800200,5822,0.0,12
800300,5822,0.0,12
800400,5822,0.0,12
800510,5822,0.0,12
800520,5822,0.0,12
800600,5822,0.0,12
800700,5822,0.0,12
810510,5822,0.0,12
810710,5822,0.0,12
810810,5822,0.0,12
810910,5822,0.0,12
840120,5822,0.0,12
841410,5822,0.0,12
841420,5822,0.0,12
841430,5822,0.0,12
841440,5822,0.0,12
841480,5822,0.0,12
841490,5822,0.0,12
841710,5822,0.0,12
841720,5822,0.0,12
841780,5822,0.0,12
841790,5822,0.0,12
841911,5822,0.0,12
841919,5822,0.0,12
841920,5822,0.0,12
841931,5822,0.0,12
841932,5822,0.0,12
841939,5822,0.0,12
841981,5822,0.0,12
841989,5822,0.0,12
841990,5822,0.0,12
842111,5822,0.0,12
842112,5822,0.0,12
842119,5822,0.0,12
842191,5822,0.0,12
842199,5822,0.0,12
842219,5822,0.0,12
842220,5822,0.0,12
842230,5822,0.0,12
842240,5822,0.0,12
842290,5822,0.0,12
842410,5822,0.0,12
842420,5822,0.0,12
842430,5822,0.0,12
842481,5822,0.0,12
842489,5822,0.0,12
842490,5822,0.0,12
842810,5822,0.0,12
842820,5822,0.0,12
842831,5822,0.0,12
842832,5822,0.0,12
842833,5822,0.0,12
842839,5822,0.0,12
842840,5822,0.0,12
842850,5822,0.0,12
842860,5822,0.0,12
842890,5822,0.0,12
843010,5822,0.0,12
843020,5822,0.0,12
843039,5822,0.0,12
843049,5822,0.0,12
843061,5822,0.0,12
843062,5822,0.0,12
843069,5822,0.0,12
843110,5822,0.0,12
843120,5822,0.0,12
843131,5822,0.0,12
843139,5822,0.0,12
844240,5822,0.0,12
844321,5822,0.0,12
844329,5822,0.0,12
844330,5822,0.0,12
844340,5822,0.0,12
844350,5822,0.0,12
844360,5822,0.0,12
844390,5822,0.0,12
845610,5822,0.0,12
845620,5822,0.0,12
845630,5822,0.0,12
845690,5822,0.0,12
846210,5822,0.0,12
846221,5822,0.0,12
846229,5822,0.0,12
846231,5822,0.0,12
846239,5822,0.0,12
846241,5822,0.0,12
846249,5822,0.0,12
846291,5822,0.0,12
846299,5822,0.0,12
846410,5822,0.0,12
846420,5822,0.0,12
846490,5822,0.0,12
846510,5822,0.0,12
846591,5822,0.0,12
846592,5822,0.0,12
846593,5822,0.0,12
846594,5822,0.0,12
846595,5822,0.0,12
846596,5822,0.0,12
846599,5822,0.0,12
846610,5822,0.0,12
846620,5822,0.0,12
846630,5822,0.0,12
846691,5822,0.0,12
846692,5822,0.0,12
846693,5822,0.0,12
846694,5822,0.0,12
846711,5822,0.0,12
846719,5822,0.0,12
846781,5822,0.0,12
846789,5822,0.0,12
846791,5822,0.0,12
846792,5822,0.0,12
846799,5822,0.0,12
846910,5822,0.0,12
846921,5822,0.0,12
846929,5822,0.0,12
846931,5822,0.0,12
846939,5822,0.0,12
847010,5822,0.0,12
847021,5822,0.0,12
847029,5822,0.0,12
847030,5822,0.0,12
847040,5822,0.0,12
847050,5822,0.0,12
847090,5822,0.0,12
847110,5822,0.0,12
847120,5822,0.0,12
847191,5822,0.0,12
847192,5822,0.0,12
847193,5822,0.0,12
847199,5822,0.0,12
847210,5822,0.0,12
847220,5822,0.0,12
847230,5822,0.0,12
847290,5822,0.0,12
847310,5822,0.0,12
847321,5822,0.0,12
847329,5822,0.0,12
847330,5822,0.0,12
847340,5822,0.0,12
847510,5822,0.0,12
847520,5822,0.0,12
847590,5822,0.0,12
847710,5822,0.0,12
847720,5822,0.0,12
847730,5822,0.0,12
847740,5822,0.0,12
847751,5822,0.0,12
847759,5822,0.0,12
847780,5822,0.0,12
847790,5822,0.0,12
847810,5822,0.0,12
847890,5822,0.0,12
847910,5822,0.0,12
847930,5822,0.0,12
847940,5822,0.0,12
847981,5822,0.0,12
847982,5822,0.0,12
847989,5822,0.0,12
847990,5822,0.0,12
848010,5822,0.0,12
848020,5822,0.0,12
848030,5822,0.0,12
848041,5822,0.0,12
848049,5822,0.0,12
848050,5822,0.0,12
848060,5822,0.0,12
848071,5822,0.0,12
848079,5822,0.0,12
850410,5822,0.0,12
850440,5822,0.0,12
850450,5822,0.0,12
850490,5822,0.0,12
850511,5822,0.0,12
850519,5822,0.0,12
850520,5822,0.0,12
850530,5822,0.0,12
850590,5822,0.0,12
850611,5822,0.0,12
850612,5822,0.0,12
850613,5822,0.0,12
850619,5822,0.0,12
850620,5822,0.0,12
850690,5822,0.0,12
850710,5822,0.0,12
850720,5822,0.0,12
850730,5822,0.0,12
850740,5822,0.0,12
850780,5822,0.0,12
850790,5822,0.0,12
850810,5822,0.0,12
850820,5822,0.0,12
850880,5822,0.0,12
850890,5822,0.0,12
850910,5822,0.0,12
850920,5822,0.0,12
850930,5822,0.0,12
850940,5822,0.0,12
850980,5822,0.0,12
850990,5822,0.0,12
851410,5822,0.0,12
851420,5822,0.0,12
851430,5822,0.0,12
851440,5822,0.0,12
851490,5822,0.0,12
851511,5822,0.0,12
851519,5822,0.0,12
851521,5822,0.0,12
851529,5822,0.0,12
851531,5822,0.0,12
851539,5822,0.0,12
851580,5822,0.0,12
851590,5822,0.0,12
851710,5822,0.0,12
851720,5822,0.0,12
851730,5822,0.0,12
851740,5822,0.0,12
851781,5822,0.0,12
851782,5822,0.0,12
851790,5822,0.0,12
851890,5822,0.0,12
851910,5822,0.0,12
851921,5822,0.0,12
851929,5822,0.0,12
851931,5822,0.0,12
851939,5822,0.0,12
851940,5822,0.0,12
851991,5822,0.0,12
851999,5822,0.0,12
852010,5822,0.0,12
852020,5822,0.0,12
852031,5822,0.0,12
852039,5822,0.0,12
852090,5822,0.0,12
852110,5822,0.0,12
852190,5822,0.0,12
852210,5822,0.0,12
852290,5822,0.0,12
852311,5822,0.0,12
852312,5822,0.0,12
852313,5822,0.0,12
852320,5822,0.0,12
852390,5822,0.0,12
852410,5822,0.0,12
852421,5822,0.0,12
852422,5822,0.0,12
852423,5822,0.0,12
852490,5822,0.0,12
852510,5822,0.0,12
852520,5822,0.0,12
852530,5822,0.0,12
852610,5822,0.0,12
852691,5822,0.0,12
852692,5822,0.0,12
852790,5822,0.0,12
852810,5822,0.0,12
852820,5822,0.0,12
852910,5822,0.0,12
852990,5822,0.0,12
853010,5822,0.0,12
853080,5822,0.0,12
853090,5822,0.0,12
853110,5822,0.0,12
853120,5822,0.0,12
853180,5822,0.0,12
853190,5822,0.0,12
854160,5822,0.0,12
854190,5822,0.0,12
854211,5822,0.0,12
854219,5822,0.0,12
854220,5822,0.0,12
854280,5822,0.0,12
854290,5822,0.0,12
854310,5822,0.0,12
854320,5822,0.0,12
854330,5822,0.0,12
854380,5822,0.0,12
854390,5822,0.0,12
854511,5822,0.0,12
854519,5822,0.0,12
854520,5822,0.0,12
854590,5822,0.0,12
854800,5822,0.0,12
900610,5822,0.0,12
900620,5822,0.0,12
900630,5822,0.0,12
900640,5822,0.0,12
900651,5822,0.0,12
900652,5822,0.0,12
900653,5822,0.0,12
900659,5822,0.0,12
900661,5822,0.0,12
900662,5822,0.0,12
900669,5822,0.0,12
900691,5822,0.0,12
900699,5822,0.0,12
900810,5822,0.0,12
900820,5822,0.0,12
900830,5822,0.0,12
900840,5822,0.0,12
900890,5822,0.0,12
900911,5822,0.0,12
900912,5822,0.0,12
900921,5822,0.0,12
900922,5822,0.0,12
900930,5822,0.0,12
900990,5822,0.0,12
901010,5822,0.0,12
901020,5822,0.0,12
901030,5822,0.0,12
901090,5822,0.0,12
901110,5822,0.0,12
901120,5822,0.0,12
901180,5822,0.0,12
901190,5822,0.0,12
901210,5822,0.0,12
901290,5822,0.0,12
901710,5822,0.0,12
901720,5822,0.0,12
901730,5822,0.0,12
901780,5822,0.0,12
901790,5822,0.0,12
901831,5822,0.0,12
901832,5822,0.0,12
901839,5822,0.0,12
901850,5822,0.0,12
901890,5822,0.0,12
903110,5822,0.0,12
903120,5822,0.0,12
903130,5822,0.0,12
903140,5822,0.0,12
903180,5822,0.0,12
903190,5822,0.0,12
281410,5829,0.0,12
281420,5829,0.0,12
281511,5829,0.0,12
281512,5829,0.0,12
281520,5829,0.0,12
281530,5829,0.0,12
281610,5829,0.0,12
281620,5829,0.0,12
281630,5829,0.0,12
281810,5829,0.0,12
281830,5829,0.0,12
282510,5829,0.0,12
282520,5829,0.0,12
282530,5829,0.0,12
282540,5829,0.0,12
282550,5829,0.0,12
282560,5829,0.0,12
282570,5829,0.0,12
282580,5829,0.0,12
282590,5829,0.0,12
282710,5829,0.0,12
282720,5829,0.0,12
282731,5829,0.0,12
282732,5829,0.0,12
282733,5829,0.0,12
282734,5829,0.0,12
282735,5829,0.0,12
282736,5829,0.0,12
282737,5829,0.0,12
282738,5829,0.0,12
282739,5829,0.0,12
282741,5829,0.0,12
282749,5829,0.0,12
282751,5829,0.0,12
282759,5829,0.0,12
282760,5829,0.0,12
283010,5829,0.0,12
283020,5829,0.0,12
283030,5829,0.0,12
283090,5829,0.0,12
283110,5829,0.0,12
283190,5829,0.0,12
283210,5829,0.0,12
283220,5829,0.0,12
283230,5829,0.0,12
283311,5829,0.0,12
283319,5829,0.0,12
283321,5829,0.0,12
283322,5829,0.0,12
283323,5829,0.0,12
283324,5829,0.0,12
283325,5829,0.0,12
283326,5829,0.0,12
283327,5829,0.0,12
283329,5829,0.0,12
283330,5829,0.0,12
283340,5829,0.0,12
283410,5829,0.0,12
283421,5829,0.0,12
283422,5829,0.0,12
283429,5829,0.0,12
283510,5829,0.0,12
283521,5829,0.0,12
283522,5829,0.0,12
283523,5829,0.0,12
283524,5829,0.0,12
283525,5829,0.0,12
283526,5829,0.0,12
283529,5829,0.0,12
283531,5829,0.0,12
283539,5829,0.0,12
283711,5829,0.0,12
283719,5829,0.0,12
283720,5829,0.0,12
283800,5829,0.0,12
283911,5829,0.0,12
283919,5829,0.0,12
283920,5829,0.0,12
283990,5829,0.0,12
284011,5829,0.0,12
284019,5829,0.0,12
284020,5829,0.0,12
284030,5829,0.0,12
284110,5829,0.0,12
284120,5829,0.0,12
284130,5829,0.0,12
284140,5829,0.0,12
284150,5829,0.0,12
284160,5829,0.0,12
284170,5829,0.0,12
284180,5829,0.0,12
284190,5829,0.0,12
284210,5829,0.0,12
284290,5829,0.0,12
284310,5829,0.0,12
284321,5829,0.0,12
284329,5829,0.0,12
284330,5829,0.0,12
284390,5829,0.0,12
284700,5829,0.0,12
284810,5829,0.0,12
284890,5829,0.0,12
284910,5829,0.0,12
284920,5829,0.0,12
284990,5829,0.0,12
285000,5829,0.0,12
285100,5829,0.0,12
291211,5829,0.0,12
291212,5829,0.0,12
291213,5829,0.0,12
291219,5829,0.0,12
291221,5829,0.0,12
291229,5829,0.0,12
291230,5829,0.0,12
291241,5829,0.0,12
291242,5829,0.0,12
291249,5829,0.0,12
291250,5829,0.0,12
291260,5829,0.0,12
291300,5829,0.0,12
291411,5829,0.0,12
291412,5829,0.0,12
291413,5829,0.0,12
291419,5829,0.0,12
291421,5829,0.0,12
291422,5829,0.0,12
291423,5829,0.0,12
291429,5829,0.0,12
291430,5829,0.0,12
291441,5829,0.0,12
291449,5829,0.0,12
291450,5829,0.0,12
291461,5829,0.0,12
291469,5829,0.0,12
291470,5829,0.0,12
291811,5829,0.0,12
291812,5829,0.0,12
291813,5829,0.0,12
291814,5829,0.0,12
291815,5829,0.0,12
291816,5829,0.0,12
291817,5829,0.0,12
291819,5829,0.0,12
291821,5829,0.0,12
291822,5829,0.0,12
291823,5829,0.0,12
291829,5829,0.0,12
291830,5829,0.0,12
291890,5829,0.0,12
292211,5829,0.0,12
292212,5829,0.0,12
292213,5829,0.0,12
292219,5829,0.0,12
292221,5829,0.0,12
292222,5829,0.0,12
292229,5829,0.0,12
292230,5829,0.0,12
292241,5829,0.0,12
292242,5829,0.0,12
292249,5829,0.0,12
292250,5829,0.0,12
293100,5829,0.0,12
293211,5829,0.0,12
293212,5829,0.0,12
293213,5829,0.0,12
293219,5829,0.0,12
293221,5829,0.0,12
293229,5829,0.0,12
293290,5829,0.0,12
293311,5829,0.0,12
293319,5829,0.0,12
293321,5829,0.0,12
293329,5829,0.0,12
293331,5829,0.0,12
293339,5829,0.0,12
293340,5829,0.0,12
293351,5829,0.0,12
293359,5829,0.0,12
293361,5829,0.0,12
293369,5829,0.0,12
293371,5829,0.0,12
293379,5829,0.0,12
293390,5829,0.0,12
293410,5829,0.0,12
293420,5829,0.0,12
293430,5829,0.0,12
293490,5829,0.0,12
293710,5829,0.0,12
293721,5829,0.0,12
293722,5829,0.0,12
293729,5829,0.0,12
293791,5829,0.0,12
293792,5829,0.0,12
293799,5829,0.0,12
293810,5829,0.0,12
293890,5829,0.0,12
300110,5829,0.0486101229404399,12
300120,5829,0.0145157615515424,12
300190,5829,0.0045896180290382,12
300210,5829,0.0019451955735776,12
300220,5829,0.0013301092616526,12
300231,5829,0.1099755534605323,12
300239,5829,0.1344260965524226,12
300290,5829,0.006824388002833,12
300310,5829,0.0981431346586679,12
300320,5829,0.0012484997610797,12
300331,5829,0.0121308907631706,12
300339,5829,0.0435387100545748,12
300340,5829,0.0335220236689576,12
300390,5829,0.0741912728329577,12
300410,5829,0.1439244145904209,12
300420,5829,0.0013536600320859,12
300431,5829,0.006591735300174,12
300432,5829,0.0091696628030052,12
300439,5829,0.0004582841589018,12
300440,5829,0.8691916499944887,12
300450,5829,0.0196409480312408,12
300490,5829,0.0928965355201444,12
300510,5829,0.0089115339277911,12
300590,5829,0.0209925433149456,12
300610,5829,0.1723844534863301,12
300620,5829,0.0321673182523311,12
300630,5829,0.1284818181661831,12
300640,5829,0.0081409025137777,12
300650,5829,0.0674667867817409,12
300660,5829,0.1242442592139779,12
320110,5829,0.0,12
320120,5829,0.0,12
320130,5829,0.0,12
320190,5829,0.0,12
320300,5829,0.0,12
320610,5829,0.0,12
320620,5829,0.0,12
320630,5829,0.0,12
320641,5829,0.0,12
320642,5829,0.0,12
320643,5829,0.0,12
320649,5829,0.0,12
320650,5829,0.0,12
340700,5829,0.0,12
350110,5829,0.0,12
350190,5829,0.0,12
350290,5829,0.0,12
350300,5829,0.0,12
350400,5829,0.0,12
350510,5829,0.0,12
350520,5829,0.0,12
350610,5829,0.0,12
350691,5829,0.0,12
350699,5829,0.0,12
370710,5829,0.0,12
370790,5829,0.0,12
380110,5829,0.0,12
380120,5829,0.0,12
380130,5829,0.0,12
380190,5829,0.0,12
380210,5829,0.0,12
380290,5829,0.0,12
380910,5829,0.0,12
380991,5829,0.0,12
380992,5829,0.0,12
380993,5829,0.0,12
380999,5829,0.0,12
381010,5829,0.0,12
381090,5829,0.0,12
381210,5829,0.0,12
381220,5829,0.0,12
381230,5829,0.0,12
381300,5829,0.0,12
382100,5829,0.0,12
382200,5829,0.0,12
382310,5829,0.0,12
382320,5829,0.0,12
382330,5829,0.0,12
382340,5829,0.0,12
382350,5829,0.0,12
382360,5829,0.0,12
382390,5829,0.0030022419598894,12
392010,5829,0.0031481929806268,12
392020,5829,0.0019581474114313,12
392030,5829,0.8290270178778824,12
392041,5829,0.0031257968428898,12
392042,5829,0.0024169866433193,12
392051,5829,0.0041975463362852,12
392059,5829,0.0283462133983065,12
392061,5829,0.0049787599922864,12
392062,5829,0.0095687138702076,12
392063,5829,0.0766331317952801,12
392069,5829,0.0054853832393669,12
392071,5829,0.0202660833531596,12
392072,5829,0.0155941797540169,12
392073,5829,0.0095967880943413,12
392079,5829,0.0271043185555615,12
392091,5829,0.030829298854138,12
392092,5829,0.0136141120445301,12
392093,5829,0.0603130364543463,12
392094,5829,0.139421281173626,12
392099,5829,0.0154985913505955,12
392111,5829,0.2713060591118874,12
392112,5829,0.0062117874590826,12
392113,5829,0.8625244395314551,12
392114,5829,0.0163669433308193,12
392119,5829,0.0347582648322318,12
392190,5829,0.7868818401094267,12
392610,5829,0.0,12
392620,5829,0.0,12
392630,5829,0.0,12
392640,5829,0.0,12
392690,5829,0.0025793730278714,12
401511,5829,0.0,12
401519,5829,0.0,12
401590,5829,0.0,12
480100,5829,0.0,12
480210,5829,0.0,12
480220,5829,0.0,12
480230,5829,0.0,12
480240,5829,0.0,12
480251,5829,0.0,12
480252,5829,0.0,12
480253,5829,0.0,12
480260,5829,0.0,12
480300,5829,0.0,12
480411,5829,0.0,12
480419,5829,0.0,12
480421,5829,0.0,12
480429,5829,0.0,12
480431,5829,0.0,12
480439,5829,0.0,12
480441,5829,0.0,12
480442,5829,0.0,12
480449,5829,0.0,12
480451,5829,0.0,12
480452,5829,0.0,12
480459,5829,0.0,12
480510,5829,0.0,12
480521,5829,0.0,12
480522,5829,0.0,12
480523,5829,0.0,12
480529,5829,0.0,12
480530,5829,0.0,12
480540,5829,0.0,12
480550,5829,0.0,12
480560,5829,0.0,12
480570,5829,0.0,12
480580,5829,0.0,12
480610,5829,0.0,12
480620,5829,0.0,12
480630,5829,0.0,12
480640,5829,0.0,12
480710,5829,0.0,12
480791,5829,0.0,12
480799,5829,0.0,12
480810,5829,0.0,12
480820,5829,0.0,12
480830,5829,0.0,12
480890,5829,0.0,12
480910,5829,0.0,12
480920,5829,0.0,12
480990,5829,0.0,12
481011,5829,0.0,12
481012,5829,0.0,12
481021,5829,0.0,12
481029,5829,0.0,12
481031,5829,0.0,12
481032,5829,0.0,12
481039,5829,0.0,12
481091,5829,0.0,12
481099,5829,0.0,12
481110,5829,0.0,12
481121,5829,0.0,12
481129,5829,0.0,12
481131,5829,0.0,12
481139,5829,0.0,12
481140,5829,0.0,12
481190,5829,0.0,12
481200,5829,0.0,12
481310,5829,0.0,12
481320,5829,0.0,12
481390,5829,0.0,12
481410,5829,0.0,12
481420,5829,0.0,12
481430,5829,0.0,12
481490,5829,0.0,12
481500,5829,0.0,12
481610,5829,0.0,12
481620,5829,0.0,12
481630,5829,0.0,12
481690,5829,0.0,12
481810,5829,0.0,12
481820,5829,0.0,12
481830,5829,0.0,12
481840,5829,0.0,12
481850,5829,0.0,12
481890,5829,0.0,12
482210,5829,0.0,12
482290,5829,0.0,12
482311,5829,0.0,12
482319,5829,0.0,12
482320,5829,0.0,12
482330,5829,0.0,12
482340,5829,0.0,12
482351,5829,0.0,12
482359,5829,0.0,12
482360,5829,0.0,12
482370,5829,0.0,12
482390,5829,0.0,12
590410,5829,0.0,12
590491,5829,0.0,12
590492,5829,0.0,12
600210,5829,0.0356308895385495,12
600220,5829,0.0241155557735756,12
600230,5829,0.0,12
600241,5829,0.0,12
600242,5829,0.0,12
600243,5829,0.0,12
600249,5829,0.0649439748956097,12
600291,5829,0.0,12
600292,5829,0.0,12
600293,5829,0.0,12
600299,5829,0.0,12
690911,5829,0.0,12
690919,5829,0.0,12
690990,5829,0.0,12
691410,5829,0.0,12
691490,5829,0.0,12
720421,5829,0.0,12
720429,5829,0.0,12
720430,5829,0.0,12
720441,5829,0.0,12
720449,5829,0.0,12
720450,5829,0.0,12
731411,5829,0.0,12
731419,5829,0.0,12
731420,5829,0.0,12
731430,5829,0.0,12
731441,5829,0.0,12
731442,5829,0.0,12
731449,5829,0.0,12
731450,5829,0.0,12
732010,5829,0.0,12
732020,5829,0.0,12
732090,5829,0.0,12
732111,5829,0.0,12
732112,5829,0.0,12
732113,5829,0.0,12
732181,5829,0.0,12
732182,5829,0.0,12
732183,5829,0.0,12
732190,5829,0.0,12
732310,5829,0.0,12
732391,5829,0.0,12
732392,5829,0.0,12
732393,5829,0.0,12
732394,5829,0.0,12
732399,5829,0.0,12
740400,5829,0.0,12
741410,5829,0.0,12
741490,5829,0.0,12
741600,5829,0.0,12
741700,5829,0.0,12
741810,5829,0.0,12
741910,5829,0.0,12
741991,5829,0.0,12
741999,5829,0.0,12
750300,5829,0.0,12
750800,5829,0.0,12
760200,5829,0.0,12
761510,5829,0.0,12
761690,5829,0.0,12
780200,5829,0.0,12
780300,5829,0.0,12
780411,5829,0.0,12
780419,5829,0.0,12
780420,5829,0.0,12
780500,5829,0.0,12
780600,5829,0.0,12
790200,5829,0.0,12
790310,5829,0.0,12
790390,5829,0.0,12
790400,5829,0.0,12
790500,5829,0.0,12
790600,5829,0.0,12
790710,5829,0.0,12
790790,5829,0.0,12
800200,5829,0.0,12
800300,5829,0.0,12
800400,5829,0.0,12
800510,5829,0.0,12
800520,5829,0.0,12
800600,5829,0.0,12
800700,5829,0.0,12
810510,5829,0.0,12
810710,5829,0.0,12
810810,5829,0.0,12
810910,5829,0.0,12
840120,5829,0.0,12
841410,5829,0.0,12
841420,5829,0.0,12
841430,5829,0.0,12
841440,5829,0.0,12
841480,5829,0.0,12
841490,5829,0.0,12
841710,5829,0.0,12
841720,5829,0.0,12
841780,5829,0.0,12
841790,5829,0.0,12
841911,5829,0.0,12
841919,5829,0.0,12
841920,5829,0.0,12
841931,5829,0.0,12
841932,5829,0.0,12
841939,5829,0.0,12
841981,5829,0.0,12
841989,5829,0.0,12
841990,5829,0.0,12
842111,5829,0.0,12
842112,5829,0.0,12
842119,5829,0.0,12
842191,5829,0.0,12
842199,5829,0.0,12
842219,5829,0.0,12
842220,5829,0.0,12
842230,5829,0.0,12
842240,5829,0.0,12
842290,5829,0.0,12
842410,5829,0.0,12
842420,5829,0.0,12
842430,5829,0.0,12
842481,5829,0.0,12
842489,5829,0.0,12
842490,5829,0.0,12
842810,5829,0.0,12
842820,5829,0.0,12
842831,5829,0.0,12
842832,5829,0.0,12
842833,5829,0.0,12
842839,5829,0.0,12
842840,5829,0.0,12
842850,5829,0.0,12
842860,5829,0.0,12
842890,5829,0.0,12
843010,5829,0.0,12
843020,5829,0.0,12
843039,5829,0.0,12
843049,5829,0.0,12
843061,5829,0.0,12
843062,5829,0.0,12
843069,5829,0.0,12
843110,5829,0.0,12
843120,5829,0.0,12
843131,5829,0.0,12
843139,5829,0.0,12
844240,5829,0.0,12
844321,5829,0.0,12
844329,5829,0.0,12
844330,5829,0.0,12
844340,5829,0.0,12
844350,5829,0.0,12
844360,5829,0.0,12
844390,5829,0.0,12
845610,5829,0.0,12
845620,5829,0.0,12
845630,5829,0.0,12
845690,5829,0.0,12
846210,5829,0.0,12
846221,5829,0.0,12
846229,5829,0.0,12
846231,5829,0.0,12
846239,5829,0.0,12
846241,5829,0.0,12
846249,5829,0.0,12
846291,5829,0.0,12
846299,5829,0.0,12
846410,5829,0.0,12
846420,5829,0.0,12
846490,5829,0.0,12
846510,5829,0.0,12
846591,5829,0.0,12
846592,5829,0.0,12
846593,5829,0.0,12
846594,5829,0.0,12
846595,5829,0.0,12
846596,5829,0.0,12
846599,5829,0.0,12
846610,5829,0.0,12
846620,5829,0.0,12
846630,5829,0.0,12
846691,5829,0.0,12
846692,5829,0.0,12
846693,5829,0.0,12
846694,5829,0.0,12
846711,5829,0.0,12
846719,5829,0.0,12
846781,5829,0.0,12
846789,5829,0.0,12
846791,5829,0.0,12
846792,5829,0.0,12
846799,5829,0.0,12
846910,5829,0.0,12
846921,5829,0.0,12
846929,5829,0.0,12
846931,5829,0.0,12
846939,5829,0.0,12
847010,5829,0.0,12
847021,5829,0.0,12
847029,5829,0.0,12
847030,5829,0.0,12
847040,5829,0.0,12
847050,5829,0.0,12
847090,5829,0.0,12
847110,5829,0.0,12
847120,5829,0.0,12
847191,5829,0.0,12
847192,5829,0.0,12
847193,5829,0.0,12
847199,5829,0.0,12
847210,5829,0.0,12
847220,5829,0.0,12
847230,5829,0.0,12
847290,5829,0.0,12
847310,5829,0.0,12
847321,5829,0.0,12
847329,5829,0.0,12
847330,5829,0.0,12
847340,5829,0.0,12
847510,5829,0.0,12
847520,5829,0.0,12
847590,5829,0.0,12
847710,5829,0.0,12
847720,5829,0.0,12
847730,5829,0.0,12
847740,5829,0.0,12
847751,5829,0.0,12
847759,5829,0.0,12
847780,5829,0.0,12
847790,5829,0.0,12
847810,5829,0.0,12
847890,5829,0.0,12
847910,5829,0.0,12
847930,5829,0.0,12
847940,5829,0.0,12
847981,5829,0.0,12
847982,5829,0.0,12
847989,5829,0.0,12
847990,5829,0.0,12
848010,5829,0.0,12
848020,5829,0.0,12
848030,5829,0.0,12
848041,5829,0.0,12
848049,5829,0.0,12
848050,5829,0.0,12
848060,5829,0.0,12
848071,5829,0.0,12
848079,5829,0.0,12
850410,5829,0.0,12
850440,5829,0.0,12
850450,5829,0.0,12
850490,5829,0.0,12
850511,5829,0.0,12
850519,5829,0.0,12
850520,5829,0.0,12
850530,5829,0.0,12
850590,5829,0.0,12
850611,5829,0.0,12
850612,5829,0.0,12
850613,5829,0.0,12
850619,5829,0.0,12
850620,5829,0.0,12
850690,5829,0.0,12
850710,5829,0.0,12
850720,5829,0.0,12
850730,5829,0.0,12
850740,5829,0.0,12
850780,5829,0.0,12
850790,5829,0.0,12
850810,5829,0.0,12
850820,5829,0.0,12
850880,5829,0.0,12
850890,5829,0.0,12
850910,5829,0.0,12
850920,5829,0.0,12
850930,5829,0.0,12
850940,5829,0.0,12
850980,5829,0.0,12
850990,5829,0.0,12
851410,5829,0.0,12
851420,5829,0.0,12
851430,5829,0.0,12
851440,5829,0.0,12
851490,5829,0.0,12
851511,5829,0.0,12
851519,5829,0.0,12
851521,5829,0.0,12
851529,5829,0.0,12
851531,5829,0.0,12
851539,5829,0.0,12
851580,5829,0.0,12
851590,5829,0.0,12
851710,5829,0.0,12
851720,5829,0.0,12
851730,5829,0.0,12
851740,5829,0.0,12
851781,5829,0.0,12
851782,5829,0.0,12
851790,5829,0.0,12
851890,5829,0.0,12
851910,5829,0.0,12
851921,5829,0.0,12
851929,5829,0.0,12
851931,5829,0.0,12
851939,5829,0.0,12
851940,5829,0.0,12
851991,5829,0.0,12
851999,5829,0.0,12
852010,5829,0.0,12
852020,5829,0.0,12
852031,5829,0.0,12
852039,5829,0.0,12
852090,5829,0.0,12
852110,5829,0.0,12
852190,5829,0.0,12
852210,5829,0.0,12
852290,5829,0.0,12
852311,5829,0.0,12
852312,5829,0.0,12
852313,5829,0.0,12
852320,5829,0.0,12
852390,5829,0.0,12
852410,5829,0.0,12
852421,5829,0.0,12
852422,5829,0.0,12
852423,5829,0.0,12
852490,5829,0.0,12
852510,5829,0.0,12
852520,5829,0.0,12
852530,5829,0.0,12
852610,5829,0.0,12
852691,5829,0.0,12
852692,5829,0.0,12
852790,5829,0.0,12
852810,5829,0.0,12
852820,5829,0.0,12
852910,5829,0.0,12
852990,5829,0.0,12
853010,5829,0.0,12
853080,5829,0.0,12
853090,5829,0.0,12
853110,5829,0.0,12
853120,5829,0.0,12
853180,5829,0.0,12
853190,5829,0.0,12
854160,5829,0.0,12
854190,5829,0.0,12
854211,5829,0.0,12
854219,5829,0.0,12
854220,5829,0.0,12
854280,5829,0.0,12
854290,5829,0.0,12
854310,5829,0.0,12
854320,5829,0.0,12
854330,5829,0.0,12
854380,5829,0.0,12
854390,5829,0.0,12
854511,5829,0.0,12
854519,5829,0.0,12
854520,5829,0.0,12
854590,5829,0.0,12
854800,5829,0.0,12
900610,5829,0.0,12
900620,5829,0.0,12
900630,5829,0.0,12
900640,5829,0.0,12
900651,5829,0.0,12
900652,5829,0.0,12
900653,5829,0.0,12
900659,5829,0.0,12
900661,5829,0.0,12
900662,5829,0.0,12
900669,5829,0.0,12
900691,5829,0.0,12
900699,5829,0.0,12
900810,5829,0.0,12
900820,5829,0.0,12
900830,5829,0.0,12
900840,5829,0.0,12
900890,5829,0.0,12
900911,5829,0.0,12
900912,5829,0.0,12
900921,5829,0.0,12
900922,5829,0.0,12
