S3,H0,weight,group_id
7351,283719,0.0,142
7359,283719,0.0,142
7373,283719,0.0,142
7413,283719,0.0,142
7418,283719,0.0,142
7419,283719,0.0,142
7431,283719,0.0,142
7435,283719,0.0,142
7438,283719,0.0,142
7439,283719,0.0,142
7447,283719,0.0,142
7448,283719,0.0,142
7449,283719,0.0,142
7451,283719,0.0,142
7452,283719,0.0,142
7456,283719,0.0,142
7491,283719,0.0,142
7511,283719,0.0,142
7512,283719,0.0,142
7513,283719,0.0,142
7519,283719,0.0,142
7521,283719,0.0,142
7522,283719,0.0,142
7523,283719,0.0,142
7526,283719,0.0,142
7527,283719,0.0,142
7529,283719,0.0,142
7591,283719,0.0,142
7599,283719,0.0,142
7611,283719,0.0,142
7612,283719,0.0,142
7633,283719,0.0,142
7638,283719,0.0,142
7641,283719,0.0,142
7643,283719,0.0,142
7648,283719,0.0,142
7649,283719,0.0,142
7712,283719,0.0,142
7757,283719,0.0,142
7764,283719,0.0,142
7768,283719,0.0,142
7781,283719,0.0,142
7784,283719,0.0,142
7787,283719,0.0,142
7788,283719,0.0,142
8482,283719,0.0,142
8713,283719,0.0,142
8714,283719,0.0,142
8722,283719,0.0,142
8742,283719,0.0,142
8811,283719,0.0,142
8813,283719,0.0,142
8821,283719,0.0073128084995056,142
8939,283719,0.0,142
8984,283719,0.0,142
8985,283719,0.0,142
8986,283719,0.0,142
8987,283719,0.0,142
2822,283720,0.0,142
2823,283720,0.0,142
2882,283720,0.0,142
5139,283720,0.0026790580907969,142
5146,283720,0.0,142
5155,283720,0.0099274960173501,142
5156,283720,0.0021419228249613,142
5157,283720,0.0016399319193154,142
5162,283720,0.0,142
5226,283720,0.0017076863121039,142
5232,283720,0.0061534059443249,142
5234,283720,0.0045235659459423,142
5235,283720,0.015340282125628,142
5236,283720,0.0022752560520332,142
5238,283720,0.0027865735961813,142
5243,283720,0.0033766492326901,142
5249,283720,0.009103900591364,142
5322,283720,0.012067171171989,142
5331,283720,0.0046217736952318,142
5415,283720,0.0,142
5416,283720,0.0,142
5419,283720,0.0,142
5421,283720,0.0,142
5422,283720,0.0,142
5423,283720,0.0,142
5429,283720,0.0,142
5822,283720,0.0,142
5829,283720,0.0,142
5922,283720,0.002815542109859,142
5986,283720,0.0038359286737265,142
5989,283720,0.0,142
6411,283720,0.0,142
6412,283720,0.0,142
6413,283720,0.0,142
6414,283720,0.0,142
6415,283720,0.0,142
6416,283720,0.0,142
6417,283720,0.0,142
6419,283720,0.0,142
6424,283720,0.0,142
6429,283720,0.0,142
6552,283720,0.0,142
6591,283720,0.0,142
6639,283720,0.0,142
6852,283720,0.0,142
6863,283720,0.0,142
6872,283720,0.0,142
6898,283720,0.0,142
6935,283720,0.0,142
6973,283720,0.0,142
6974,283720,0.0,142
6994,283720,0.0,142
6997,283720,0.0,142
7234,283720,0.0,142
7266,283720,0.0,142
7269,283720,0.0,142
7281,283720,0.0,142
7284,283720,0.0,142
7285,283720,0.0,142
7311,283720,0.0,142
7331,283720,0.0,142
7351,283720,0.0,142
7359,283720,0.0,142
7373,283720,0.0,142
7413,283720,0.0,142
7418,283720,0.0,142
7419,283720,0.0,142
7431,283720,0.0,142
7435,283720,0.0,142
7438,283720,0.0,142
7439,283720,0.0,142
7447,283720,0.0,142
7448,283720,0.0,142
7449,283720,0.0,142
7451,283720,0.0,142
7452,283720,0.0,142
7456,283720,0.0,142
7491,283720,0.0,142
7511,283720,0.0,142
7512,283720,0.0,142
7513,283720,0.0,142
7519,283720,0.0,142
7521,283720,0.0,142
7522,283720,0.0,142
7523,283720,0.0,142
7526,283720,0.0,142
7527,283720,0.0,142
7529,283720,0.0,142
7591,283720,0.0,142
7599,283720,0.0,142
7611,283720,0.0,142
7612,283720,0.0,142
7633,283720,0.0,142
7638,283720,0.0,142
7641,283720,0.0,142
7643,283720,0.0,142
7648,283720,0.0,142
7649,283720,0.0,142
7712,283720,0.0,142
7757,283720,0.0,142
7764,283720,0.0,142
7768,283720,0.0,142
7781,283720,0.0,142
7784,283720,0.0,142
7787,283720,0.0,142
7788,283720,0.0,142
8482,283720,0.0,142
8713,283720,0.0,142
8714,283720,0.0,142
8722,283720,0.0,142
8742,283720,0.0,142
8811,283720,0.0,142
8813,283720,0.0,142
8821,283720,0.0070401263807458,142
8939,283720,0.0,142
8984,283720,0.0,142
8985,283720,0.0,142
8986,283720,0.0,142
8987,283720,0.0,142
2822,283800,0.0,142
2823,283800,0.0,142
2882,283800,0.0,142
5139,283800,0.0026524794947789,142
5146,283800,0.0,142
5155,283800,0.0121572434904852,142
5156,283800,0.0022758838529223,142
5157,283800,0.0019104534470293,142
5162,283800,0.0,142
5226,283800,0.0016788695907347,142
5232,283800,0.0062166009138831,142
5234,283800,0.0049236800441716,142
5235,283800,0.0178593189856256,142
5236,283800,0.0023282694784078,142
5238,283800,0.0027995300162638,142
5243,283800,0.0034863890524283,142
5249,283800,0.0093798086005506,142
5322,283800,0.0122944113127156,142
5331,283800,0.0051462304854986,142
5415,283800,0.0,142
5416,283800,0.0,142
5419,283800,0.0,142
5421,283800,0.0,142
5422,283800,0.0,142
5423,283800,0.0,142
5429,283800,0.0,142
5822,283800,0.0,142
5829,283800,0.0,142
5922,283800,0.0028917044714516,142
5986,283800,0.0041843012703542,142
5989,283800,0.0,142
6411,283800,0.0,142
6412,283800,0.0,142
6413,283800,0.0,142
6414,283800,0.0,142
6415,283800,0.0,142
6416,283800,0.0,142
6417,283800,0.0,142
6419,283800,0.0,142
6424,283800,0.0,142
6429,283800,0.0,142
6552,283800,0.0,142
6591,283800,0.0,142
6639,283800,0.0,142
6852,283800,0.0,142
6863,283800,0.0,142
6872,283800,0.0,142
6898,283800,0.0,142
6935,283800,0.0,142
6973,283800,0.0,142
6974,283800,0.0,142
6994,283800,0.0,142
6997,283800,0.0,142
7234,283800,0.0,142
7266,283800,0.0,142
7269,283800,0.0,142
7281,283800,0.0,142
7284,283800,0.0,142
7285,283800,0.0,142
7311,283800,0.0,142
7331,283800,0.0,142
7351,283800,0.0,142
7359,283800,0.0,142
7373,283800,0.0,142
7413,283800,0.0,142
7418,283800,0.0,142
7419,283800,0.0,142
7431,283800,0.0,142
7435,283800,0.0,142
7438,283800,0.0,142
7439,283800,0.0,142
7447,283800,0.0,142
7448,283800,0.0,142
7449,283800,0.0,142
7451,283800,0.0,142
7452,283800,0.0,142
7456,283800,0.0,142
7491,283800,0.0,142
7511,283800,0.0,142
7512,283800,0.0,142
7513,283800,0.0,142
7519,283800,0.0,142
7521,283800,0.0,142
7522,283800,0.0,142
7523,283800,0.0,142
7526,283800,0.0,142
7527,283800,0.0,142
7529,283800,0.0,142
7591,283800,0.0,142
7599,283800,0.0,142
7611,283800,0.0,142
7612,283800,0.0,142
7633,283800,0.0,142
7638,283800,0.0,142
7641,283800,0.0,142
7643,283800,0.0,142
7648,283800,0.0,142
7649,283800,0.0,142
7712,283800,0.0,142
7757,283800,0.0,142
7764,283800,0.0,142
7768,283800,0.0,142
7781,283800,0.0,142
7784,283800,0.0,142
7787,283800,0.0,142
7788,283800,0.0,142
8482,283800,0.0,142
8713,283800,0.0,142
8714,283800,0.0,142
8722,283800,0.0,142
8742,283800,0.0,142
8811,283800,0.0,142
8813,283800,0.0,142
8821,283800,0.0073997945590797,142
8939,283800,0.0,142
8984,283800,0.0,142
8985,283800,0.0,142
8986,283800,0.0,142
8987,283800,0.0,142
2822,283911,0.0,142
2823,283911,0.0,142
2882,283911,0.0,142
5139,283911,0.0,142
5146,283911,0.0,142
5155,283911,0.0,142
5156,283911,0.0,142
5157,283911,0.0,142
5162,283911,0.0,142
5226,283911,0.0,142
5232,283911,0.0,142
5234,283911,0.0,142
5235,283911,0.0,142
5236,283911,0.0,142
5238,283911,0.0246591581901639,142
5243,283911,0.0,142
5249,283911,0.0,142
5322,283911,0.0,142
5331,283911,0.0,142
5415,283911,0.0,142
5416,283911,0.0,142
5419,283911,0.0,142
5421,283911,0.0,142
5422,283911,0.0,142
5423,283911,0.0,142
5429,283911,0.0,142
5822,283911,0.0,142
5829,283911,0.0,142
5922,283911,0.0,142
5986,283911,0.0,142
5989,283911,0.0,142
6411,283911,0.0,142
6412,283911,0.0,142
6413,283911,0.0,142
6414,283911,0.0,142
6415,283911,0.0,142
6416,283911,0.0,142
6417,283911,0.0,142
6419,283911,0.0,142
6424,283911,0.0,142
6429,283911,0.0,142
6552,283911,0.0,142
6591,283911,0.0,142
6639,283911,0.0,142
6852,283911,0.0,142
6863,283911,0.0,142
6872,283911,0.0,142
6898,283911,0.0,142
6935,283911,0.0,142
6973,283911,0.0,142
6974,283911,0.0,142
6994,283911,0.0,142
6997,283911,0.0,142
7234,283911,0.0,142
7266,283911,0.0,142
7269,283911,0.0,142
7281,283911,0.0,142
7284,283911,0.0,142
7285,283911,0.0,142
7311,283911,0.0,142
7331,283911,0.0,142
7351,283911,0.0,142
7359,283911,0.0,142
7373,283911,0.0,142
7413,283911,0.0,142
7418,283911,0.0,142
7419,283911,0.0,142
7431,283911,0.0,142
7435,283911,0.0,142
7438,283911,0.0,142
7439,283911,0.0,142
7447,283911,0.0,142
7448,283911,0.0,142
7449,283911,0.0,142
7451,283911,0.0,142
7452,283911,0.0,142
7456,283911,0.0,142
7491,283911,0.0,142
7511,283911,0.0,142
7512,283911,0.0,142
7513,283911,0.0,142
7519,283911,0.0,142
7521,283911,0.0,142
7522,283911,0.0,142
7523,283911,0.0,142
7526,283911,0.0,142
7527,283911,0.0,142
7529,283911,0.0,142
7591,283911,0.0,142
7599,283911,0.0,142
7611,283911,0.0,142
7612,283911,0.0,142
7633,283911,0.0,142
7638,283911,0.0,142
7641,283911,0.0,142
7643,283911,0.0,142
7648,283911,0.0,142
7649,283911,0.0,142
7712,283911,0.0,142
7757,283911,0.0,142
7764,283911,0.0,142
7768,283911,0.0,142
7781,283911,0.0,142
7784,283911,0.0,142
7787,283911,0.0,142
7788,283911,0.0,142
8482,283911,0.0,142
8713,283911,0.0,142
8714,283911,0.0,142
8722,283911,0.0,142
8742,283911,0.0,142
8811,283911,0.0,142
8813,283911,0.0,142
8821,283911,0.0,142
8939,283911,0.0,142
8984,283911,0.0,142
8985,283911,0.0,142
8986,283911,0.0,142
8987,283911,0.0,142
2822,283919,0.0,142
2823,283919,0.0,142
2882,283919,0.0,142
5139,283919,0.0,142
5146,283919,0.0,142
5155,283919,0.0,142
5156,283919,0.0,142
5157,283919,0.0,142
5162,283919,0.0,142
5226,283919,0.0,142
5232,283919,0.0,142
5234,283919,0.0,142
5235,283919,0.0,142
5236,283919,0.0,142
5238,283919,0.0347771368534302,142
5243,283919,0.0,142
5249,283919,0.0,142
5322,283919,0.0,142
5331,283919,0.0,142
5415,283919,0.0,142
5416,283919,0.0,142
5419,283919,0.0,142
5421,283919,0.0,142
5422,283919,0.0,142
5423,283919,0.0,142
5429,283919,0.0,142
5822,283919,0.0,142
5829,283919,0.0,142
5922,283919,0.0,142
5986,283919,0.0,142
5989,283919,0.0,142
6411,283919,0.0,142
6412,283919,0.0,142
6413,283919,0.0,142
6414,283919,0.0,142
6415,283919,0.0,142
6416,283919,0.0,142
6417,283919,0.0,142
6419,283919,0.0,142
6424,283919,0.0,142
6429,283919,0.0,142
6552,283919,0.0,142
6591,283919,0.0,142
6639,283919,0.0,142
6852,283919,0.0,142
6863,283919,0.0,142
6872,283919,0.0,142
6898,283919,0.0,142
6935,283919,0.0,142
6973,283919,0.0,142
6974,283919,0.0,142
6994,283919,0.0,142
6997,283919,0.0,142
7234,283919,0.0,142
7266,283919,0.0,142
7269,283919,0.0,142
7281,283919,0.0,142
7284,283919,0.0,142
7285,283919,0.0,142
7311,283919,0.0,142
7331,283919,0.0,142
7351,283919,0.0,142
7359,283919,0.0,142
7373,283919,0.0,142
7413,283919,0.0,142
7418,283919,0.0,142
7419,283919,0.0,142
7431,283919,0.0,142
7435,283919,0.0,142
7438,283919,0.0,142
7439,283919,0.0,142
7447,283919,0.0,142
7448,283919,0.0,142
7449,283919,0.0,142
7451,283919,0.0,142
7452,283919,0.0,142
7456,283919,0.0,142
7491,283919,0.0,142
7511,283919,0.0,142
7512,283919,0.0,142
7513,283919,0.0,142
7519,283919,0.0,142
7521,283919,0.0,142
7522,283919,0.0,142
7523,283919,0.0,142
7526,283919,0.0,142
7527,283919,0.0,142
7529,283919,0.0,142
7591,283919,0.0,142
7599,283919,0.0,142
7611,283919,0.0,142
7612,283919,0.0,142
7633,283919,0.0,142
7638,283919,0.0,142
7641,283919,0.0,142
7643,283919,0.0,142
7648,283919,0.0,142
7649,283919,0.0,142
7712,283919,0.0,142
7757,283919,0.0,142
7764,283919,0.0,142
7768,283919,0.0,142
7781,283919,0.0,142
7784,283919,0.0,142
7787,283919,0.0,142
7788,283919,0.0,142
8482,283919,0.0,142
8713,283919,0.0,142
8714,283919,0.0,142
8722,283919,0.0,142
8742,283919,0.0,142
8811,283919,0.0,142
8813,283919,0.0,142
8821,283919,0.0,142
8939,283919,0.0,142
8984,283919,0.0,142
8985,283919,0.0,142
8986,283919,0.0,142
8987,283919,0.0,142
2822,283920,0.0,142
2823,283920,0.0,142
2882,283920,0.0,142
5139,283920,0.0,142
5146,283920,0.0,142
5155,283920,0.0,142
5156,283920,0.0,142
5157,283920,0.0,142
5162,283920,0.0,142
5226,283920,0.0,142
5232,283920,0.0,142
5234,283920,0.0,142
5235,283920,0.0,142
5236,283920,0.0,142
5238,283920,0.0099182325251839,142
5243,283920,0.0,142
5249,283920,0.0,142
5322,283920,0.0,142
5331,283920,0.0,142
5415,283920,0.0,142
5416,283920,0.0,142
5419,283920,0.0,142
5421,283920,0.0,142
5422,283920,0.0,142
5423,283920,0.0,142
5429,283920,0.0,142
5822,283920,0.0,142
5829,283920,0.0,142
5922,283920,0.0,142
5986,283920,0.0,142
5989,283920,0.0,142
6411,283920,0.0,142
6412,283920,0.0,142
6413,283920,0.0,142
6414,283920,0.0,142
6415,283920,0.0,142
6416,283920,0.0,142
6417,283920,0.0,142
6419,283920,0.0,142
6424,283920,0.0,142
6429,283920,0.0,142
6552,283920,0.0,142
6591,283920,0.0,142
6639,283920,0.0,142
6852,283920,0.0,142
6863,283920,0.0,142
6872,283920,0.0,142
6898,283920,0.0,142
6935,283920,0.0,142
6973,283920,0.0,142
6974,283920,0.0,142
6994,283920,0.0,142
6997,283920,0.0,142
7234,283920,0.0,142
7266,283920,0.0,142
7269,283920,0.0,142
7281,283920,0.0,142
7284,283920,0.0,142
7285,283920,0.0,142
7311,283920,0.0,142
7331,283920,0.0,142
7351,283920,0.0,142
7359,283920,0.0,142
7373,283920,0.0,142
7413,283920,0.0,142
7418,283920,0.0,142
7419,283920,0.0,142
7431,283920,0.0,142
7435,283920,0.0,142
7438,283920,0.0,142
7439,283920,0.0,142
7447,283920,0.0,142
7448,283920,0.0,142
7449,283920,0.0,142
7451,283920,0.0,142
7452,283920,0.0,142
7456,283920,0.0,142
7491,283920,0.0,142
7511,283920,0.0,142
7512,283920,0.0,142
7513,283920,0.0,142
7519,283920,0.0,142
7521,283920,0.0,142
7522,283920,0.0,142
7523,283920,0.0,142
7526,283920,0.0,142
7527,283920,0.0,142
7529,283920,0.0,142
7591,283920,0.0,142
7599,283920,0.0,142
7611,283920,0.0,142
7612,283920,0.0,142
7633,283920,0.0,142
7638,283920,0.0,142
7641,283920,0.0,142
7643,283920,0.0,142
7648,283920,0.0,142
7649,283920,0.0,142
7712,283920,0.0,142
7757,283920,0.0,142
7764,283920,0.0,142
7768,283920,0.0,142
7781,283920,0.0,142
7784,283920,0.0,142
7787,283920,0.0,142
7788,283920,0.0,142
8482,283920,0.0,142
8713,283920,0.0,142
8714,283920,0.0,142
8722,283920,0.0,142
8742,283920,0.0,142
8811,283920,0.0,142
8813,283920,0.0,142
8821,283920,0.0,142
8939,283920,0.0,142
8984,283920,0.0,142
8985,283920,0.0,142
8986,283920,0.0,142
8987,283920,0.0,142
2822,283990,0.0,142
2823,283990,0.0,142
2882,283990,0.0,142
5139,283990,0.0,142
5146,283990,0.0,142
5155,283990,0.0,142
5156,283990,0.0,142
5157,283990,0.0,142
5162,283990,0.0,142
5226,283990,0.0,142
5232,283990,0.0,142
5234,283990,0.0,142
5235,283990,0.0,142
5236,283990,0.0,142
5238,283990,0.0223721959961454,142
5243,283990,0.0,142
5249,283990,0.0,142
5322,283990,0.0,142
5331,283990,0.0,142
5415,283990,0.0,142
5416,283990,0.0,142
5419,283990,0.0,142
5421,283990,0.0,142
5422,283990,0.0,142
5423,283990,0.0,142
5429,283990,0.0,142
5822,283990,0.0,142
5829,283990,0.0,142
5922,283990,0.0,142
5986,283990,0.0,142
5989,283990,0.0,142
6411,283990,0.0,142
6412,283990,0.0,142
6413,283990,0.0,142
6414,283990,0.0,142
6415,283990,0.0,142
6416,283990,0.0,142
6417,283990,0.0,142
6419,283990,0.0,142
6424,283990,0.0,142
6429,283990,0.0,142
6552,283990,0.0,142
6591,283990,0.0,142
6639,283990,0.0,142
6852,283990,0.0,142
6863,283990,0.0,142
6872,283990,0.0,142
6898,283990,0.0,142
6935,283990,0.0,142
6973,283990,0.0,142
6974,283990,0.0,142
6994,283990,0.0,142
6997,283990,0.0,142
7234,283990,0.0,142
7266,283990,0.0,142
7269,283990,0.0,142
7281,283990,0.0,142
7284,283990,0.0,142
7285,283990,0.0,142
7311,283990,0.0,142
7331,283990,0.0,142
7351,283990,0.0,142
7359,283990,0.0,142
7373,283990,0.0,142
7413,283990,0.0,142
7418,283990,0.0,142
7419,283990,0.0,142
7431,283990,0.0,142
7435,283990,0.0,142
7438,283990,0.0,142
7439,283990,0.0,142
7447,283990,0.0,142
7448,283990,0.0,142
7449,283990,0.0,142
7451,283990,0.0,142
7452,283990,0.0,142
7456,283990,0.0,142
7491,283990,0.0,142
7511,283990,0.0,142
7512,283990,0.0,142
7513,283990,0.0,142
7519,283990,0.0,142
7521,283990,0.0,142
7522,283990,0.0,142
7523,283990,0.0,142
7526,283990,0.0,142
7527,283990,0.0,142
7529,283990,0.0,142
7591,283990,0.0,142
7599,283990,0.0,142
7611,283990,0.0,142
7612,283990,0.0,142
7633,283990,0.0,142
7638,283990,0.0,142
7641,283990,0.0,142
7643,283990,0.0,142
7648,283990,0.0,142
7649,283990,0.0,142
7712,283990,0.0,142
7757,283990,0.0,142
7764,283990,0.0,142
7768,283990,0.0,142
7781,283990,0.0,142
7784,283990,0.0,142
7787,283990,0.0,142
7788,283990,0.0,142
8482,283990,0.0,142
8713,283990,0.0,142
8714,283990,0.0,142
8722,283990,0.0,142
8742,283990,0.0,142
8811,283990,0.0,142
8813,283990,0.0,142
8821,283990,0.0,142
8939,283990,0.0,142
8984,283990,0.0,142
8985,283990,0.0,142
8986,283990,0.0,142
8987,283990,0.0,142
2822,284011,0.0,142
2823,284011,0.0,142
2882,284011,0.0,142
5139,284011,0.0,142
5146,284011,0.0,142
5155,284011,0.0,142
5156,284011,0.0,142
5157,284011,0.0,142
5162,284011,0.0,142
5226,284011,0.0,142
5232,284011,0.0,142
5234,284011,0.0,142
5235,284011,0.0,142
5236,284011,0.0,142
5238,284011,0.0618990870490567,142
5243,284011,0.0,142
5249,284011,0.0,142
5322,284011,0.0,142
5331,284011,0.0,142
5415,284011,0.0,142
5416,284011,0.0,142
5419,284011,0.0,142
5421,284011,0.0,142
5422,284011,0.0,142
5423,284011,0.0,142
5429,284011,0.0,142
5822,284011,0.0,142
5829,284011,0.0,142
5922,284011,0.0,142
5986,284011,0.0,142
5989,284011,0.0,142
6411,284011,0.0,142
6412,284011,0.0,142
6413,284011,0.0,142
6414,284011,0.0,142
6415,284011,0.0,142
6416,284011,0.0,142
6417,284011,0.0,142
6419,284011,0.0,142
6424,284011,0.0,142
6429,284011,0.0,142
6552,284011,0.0,142
6591,284011,0.0,142
6639,284011,0.0,142
6852,284011,0.0,142
6863,284011,0.0,142
6872,284011,0.0,142
6898,284011,0.0,142
6935,284011,0.0,142
6973,284011,0.0,142
6974,284011,0.0,142
6994,284011,0.0,142
6997,284011,0.0,142
7234,284011,0.0,142
7266,284011,0.0,142
7269,284011,0.0,142
7281,284011,0.0,142
7284,284011,0.0,142
7285,284011,0.0,142
7311,284011,0.0,142
7331,284011,0.0,142
7351,284011,0.0,142
7359,284011,0.0,142
7373,284011,0.0,142
7413,284011,0.0,142
7418,284011,0.0,142
7419,284011,0.0,142
7431,284011,0.0,142
7435,284011,0.0,142
7438,284011,0.0,142
7439,284011,0.0,142
7447,284011,0.0,142
7448,284011,0.0,142
7449,284011,0.0,142
7451,284011,0.0,142
7452,284011,0.0,142
7456,284011,0.0,142
7491,284011,0.0,142
7511,284011,0.0,142
7512,284011,0.0,142
7513,284011,0.0,142
7519,284011,0.0,142
7521,284011,0.0,142
7522,284011,0.0,142
7523,284011,0.0,142
7526,284011,0.0,142
7527,284011,0.0,142
7529,284011,0.0,142
7591,284011,0.0,142
7599,284011,0.0,142
7611,284011,0.0,142
7612,284011,0.0,142
7633,284011,0.0,142
7638,284011,0.0,142
7641,284011,0.0,142
7643,284011,0.0,142
7648,284011,0.0,142
7649,284011,0.0,142
7712,284011,0.0,142
7757,284011,0.0,142
7764,284011,0.0,142
7768,284011,0.0,142
7781,284011,0.0,142
7784,284011,0.0,142
7787,284011,0.0,142
7788,284011,0.0,142
8482,284011,0.0,142
8713,284011,0.0,142
8714,284011,0.0,142
8722,284011,0.0,142
8742,284011,0.0,142
8811,284011,0.0,142
8813,284011,0.0,142
8821,284011,0.0,142
8939,284011,0.0,142
8984,284011,0.0,142
8985,284011,0.0,142
8986,284011,0.0,142
8987,284011,0.0,142
2822,284019,0.0,142
2823,284019,0.0,142
2882,284019,0.0,142
5139,284019,0.0,142
5146,284019,0.0,142
5155,284019,0.0,142
5156,284019,0.0,142
5157,284019,0.0,142
5162,284019,0.0,142
5226,284019,0.0,142
5232,284019,0.0,142
5234,284019,0.0,142
5235,284019,0.0,142
5236,284019,0.0,142
5238,284019,0.4379079981972816,142
5243,284019,0.0,142
5249,284019,0.0,142
5322,284019,0.0,142
5331,284019,0.0,142
5415,284019,0.0,142
5416,284019,0.0,142
5419,284019,0.0,142
5421,284019,0.0,142
5422,284019,0.0,142
5423,284019,0.0,142
5429,284019,0.0,142
5822,284019,0.0,142
5829,284019,0.0,142
5922,284019,0.0,142
5986,284019,0.0,142
5989,284019,0.0,142
6411,284019,0.0,142
6412,284019,0.0,142
6413,284019,0.0,142
6414,284019,0.0,142
6415,284019,0.0,142
6416,284019,0.0,142
6417,284019,0.0,142
6419,284019,0.0,142
6424,284019,0.0,142
6429,284019,0.0,142
6552,284019,0.0,142
6591,284019,0.0,142
6639,284019,0.0,142
6852,284019,0.0,142
6863,284019,0.0,142
6872,284019,0.0,142
6898,284019,0.0,142
6935,284019,0.0,142
6973,284019,0.0,142
6974,284019,0.0,142
6994,284019,0.0,142
6997,284019,0.0,142
7234,284019,0.0,142
7266,284019,0.0,142
7269,284019,0.0,142
7281,284019,0.0,142
7284,284019,0.0,142
7285,284019,0.0,142
7311,284019,0.0,142
7331,284019,0.0,142
7351,284019,0.0,142
7359,284019,0.0,142
7373,284019,0.0,142
7413,284019,0.0,142
7418,284019,0.0,142
7419,284019,0.0,142
7431,284019,0.0,142
7435,284019,0.0,142
7438,284019,0.0,142
7439,284019,0.0,142
7447,284019,0.0,142
7448,284019,0.0,142
7449,284019,0.0,142
7451,284019,0.0,142
7452,284019,0.0,142
7456,284019,0.0,142
7491,284019,0.0,142
7511,284019,0.0,142
7512,284019,0.0,142
7513,284019,0.0,142
7519,284019,0.0,142
7521,284019,0.0,142
7522,284019,0.0,142
7523,284019,0.0,142
7526,284019,0.0,142
7527,284019,0.0,142
7529,284019,0.0,142
7591,284019,0.0,142
7599,284019,0.0,142
7611,284019,0.0,142
7612,284019,0.0,142
7633,284019,0.0,142
7638,284019,0.0,142
7641,284019,0.0,142
7643,284019,0.0,142
7648,284019,0.0,142
7649,284019,0.0,142
7712,284019,0.0,142
7757,284019,0.0,142
7764,284019,0.0,142
7768,284019,0.0,142
7781,284019,0.0,142
7784,284019,0.0,142
7787,284019,0.0,142
7788,284019,0.0,142
8482,284019,0.0,142
8713,284019,0.0,142
8714,284019,0.0,142
8722,284019,0.0,142
8742,284019,0.0,142
8811,284019,0.0,142
8813,284019,0.0,142
8821,284019,0.0,142
8939,284019,0.0,142
8984,284019,0.0,142
8985,284019,0.0,142
8986,284019,0.0,142
8987,284019,0.0,142
2822,284020,0.0,142
2823,284020,0.0,142
2882,284020,0.0,142
5139,284020,0.0,142
5146,284020,0.0,142
5155,284020,0.0,142
5156,284020,0.0,142
5157,284020,0.0,142
5162,284020,0.0,142
5226,284020,0.0,142
5232,284020,0.0,142
5234,284020,0.0,142
5235,284020,0.0,142
5236,284020,0.0,142
5238,284020,0.0199429590529743,142
5243,284020,0.0,142
5249,284020,0.0,142
5322,284020,0.0,142
5331,284020,0.0,142
5415,284020,0.0,142
5416,284020,0.0,142
5419,284020,0.0,142
5421,284020,0.0,142
5422,284020,0.0,142
5423,284020,0.0,142
5429,284020,0.0,142
5822,284020,0.0,142
5829,284020,0.0,142
5922,284020,0.0,142
5986,284020,0.0,142
5989,284020,0.0,142
6411,284020,0.0,142
6412,284020,0.0,142
6413,284020,0.0,142
6414,284020,0.0,142
6415,284020,0.0,142
6416,284020,0.0,142
6417,284020,0.0,142
6419,284020,0.0,142
6424,284020,0.0,142
6429,284020,0.0,142
6552,284020,0.0,142
6591,284020,0.0,142
6639,284020,0.0,142
6852,284020,0.0,142
6863,284020,0.0,142
6872,284020,0.0,142
6898,284020,0.0,142
6935,284020,0.0,142
6973,284020,0.0,142
6974,284020,0.0,142
6994,284020,0.0,142
6997,284020,0.0,142
7234,284020,0.0,142
7266,284020,0.0,142
7269,284020,0.0,142
7281,284020,0.0,142
7284,284020,0.0,142
7285,284020,0.0,142
7311,284020,0.0,142
7331,284020,0.0,142
7351,284020,0.0,142
7359,284020,0.0,142
7373,284020,0.0,142
7413,284020,0.0,142
7418,284020,0.0,142
7419,284020,0.0,142
7431,284020,0.0,142
7435,284020,0.0,142
7438,284020,0.0,142
7439,284020,0.0,142
7447,284020,0.0,142
7448,284020,0.0,142
7449,284020,0.0,142
7451,284020,0.0,142
7452,284020,0.0,142
7456,284020,0.0,142
7491,284020,0.0,142
7511,284020,0.0,142
7512,284020,0.0,142
7513,284020,0.0,142
7519,284020,0.0,142
7521,284020,0.0,142
7522,284020,0.0,142
7523,284020,0.0,142
7526,284020,0.0,142
7527,284020,0.0,142
7529,284020,0.0,142
7591,284020,0.0,142
7599,284020,0.0,142
7611,284020,0.0,142
7612,284020,0.0,142
7633,284020,0.0,142
7638,284020,0.0,142
7641,284020,0.0,142
7643,284020,0.0,142
7648,284020,0.0,142
7649,284020,0.0,142
7712,284020,0.0,142
7757,284020,0.0,142
7764,284020,0.0,142
7768,284020,0.0,142
7781,284020,0.0,142
7784,284020,0.0,142
7787,284020,0.0,142
7788,284020,0.0,142
8482,284020,0.0,142
8713,284020,0.0,142
8714,284020,0.0,142
8722,284020,0.0,142
8742,284020,0.0,142
8811,284020,0.0,142
8813,284020,0.0,142
8821,284020,0.0,142
8939,284020,0.0,142
8984,284020,0.0,142
8985,284020,0.0,142
8986,284020,0.0,142
8987,284020,0.0,142
2822,284030,0.0,142
2823,284030,0.0,142
2882,284030,0.0,142
5139,284030,0.0,142
5146,284030,0.0,142
5155,284030,0.0,142
5156,284030,0.0,142
5157,284030,0.0,142
5162,284030,0.0,142
5226,284030,0.0,142
5232,284030,0.0,142
5234,284030,0.0,142
5235,284030,0.0,142
5236,284030,0.0,142
5238,284030,0.0854227893776048,142
5243,284030,0.0,142
5249,284030,0.0,142
5322,284030,0.0,142
5331,284030,0.0,142
